job_id,voyage,machine_id,op_seq,rute,layer_id,A_lj,p_lj,TSail_lj,ship_name
24,5,11,9,default,7,1542.0,8.0,16.0,KM.WILIS
24,5,10,10,default,7,1566.0,2.0,11.0,KM.WILIS
24,5,9,11,default,7,1579.0,2.0,9.0,KM.WILIS
24,5,81,12,default,7,1590.0,1.0,11.0,KM.WILIS
24,5,8,13,default,7,1602.0,2.0,9.0,KM.WILIS
24,5,14,14,default,7,1613.0,1.0,24.0,KM.WILIS
24,5,15,15,default,7,1638.0,3.0,30.0,KM.WILIS
24,6,19,0,default,7,1671.0,3.0,30.0,KM.WILIS
24,6,15,1,default,8,1704.0,8.0,24.0,KM.WILIS
24,6,14,2,default,8,1736.0,1.0,9.0,KM.WILIS
24,6,8,3,default,8,1746.0,1.0,11.0,KM.WILIS
24,6,81,4,default,8,1758.0,1.0,9.0,KM.WILIS
24,6,9,5,default,8,1768.0,4.0,11.0,KM.WILIS
24,6,10,6,default,8,1783.0,2.0,16.0,KM.WILIS
24,6,11,7,default,8,1801.0,8.0,17.0,KM.WILIS
24,6,12,8,default,8,1826.0,12.0,16.0,KM.WILIS
24,6,11,9,default,9,1854.0,8.0,16.0,KM.WILIS
24,6,10,10,default,9,1878.0,2.0,11.0,KM.WILIS
24,6,9,11,default,9,1891.0,2.0,9.0,KM.WILIS
24,6,81,12,default,9,1902.0,1.0,11.0,KM.WILIS
24,6,8,13,default,9,1914.0,2.0,9.0,KM.WILIS
24,6,14,14,default,9,1925.0,1.0,24.0,KM.WILIS
24,6,15,15,default,9,1950.0,3.0,30.0,KM.WILIS
24,7,19,0,default,9,1983.0,3.0,30.0,KM.WILIS
